,track_name,artists,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
1796,la belgique afrique,roméo elvis,5il9UQOOygJ8rPE6u50HZQ,0.619,0.78,9,-8.108,0,0.377,0.243,0.0,0.24,0.79,83.531,audio_features,spotify:track:5il9UQOOygJ8rPE6u50HZQ,https://api.spotify.com/v1/tracks/5il9UQOOygJ8rPE6u50HZQ,https://api.spotify.com/v1/audio-analysis/5il9UQOOygJ8rPE6u50HZQ,185587,3
1797,一言為定,leon lai,1CJKa6pClBBSnN8LeAfgFv,0.495,0.373,1,-8.493,1,0.0288,0.728,5.43e-06,0.161,0.367,134.977,audio_features,spotify:track:1CJKa6pClBBSnN8LeAfgFv,https://api.spotify.com/v1/tracks/1CJKa6pClBBSnN8LeAfgFv,https://api.spotify.com/v1/audio-analysis/1CJKa6pClBBSnN8LeAfgFv,203034,4
1798,"ай да ну да, да не",nikolai erdenko,7h415uWIuMv9DtP3fmbJwd,0.341,0.638,11,-11.086,0,0.0514,0.785,1.85e-06,0.131,0.763,157.015,audio_features,spotify:track:7h415uWIuMv9DtP3fmbJwd,https://api.spotify.com/v1/tracks/7h415uWIuMv9DtP3fmbJwd,https://api.spotify.com/v1/audio-analysis/7h415uWIuMv9DtP3fmbJwd,148480,4
1799,broken heart,white lion,7FfE0EoQSsliADYgdxFChG,0.304,0.872,7,-4.863,1,0.0745,0.11,5.28e-05,0.274,0.35,126.837,audio_features,spotify:track:7FfE0EoQSsliADYgdxFChG,https://api.spotify.com/v1/tracks/7FfE0EoQSsliADYgdxFChG,https://api.spotify.com/v1/audio-analysis/7FfE0EoQSsliADYgdxFChG,211987,4
1800,low 5,beatnugget,5pEWbaagNCVwabOEPrEy1m,0.733,0.301,3,-8.049,0,0.12,0.919,0.784,0.368,0.744,160.015,audio_features,spotify:track:5pEWbaagNCVwabOEPrEy1m,https://api.spotify.com/v1/tracks/5pEWbaagNCVwabOEPrEy1m,https://api.spotify.com/v1/audio-analysis/5pEWbaagNCVwabOEPrEy1m,138000,4
1801,enemigos,espécimen,4olpuh0cmdet4WJF403SpL,0.489,0.94,8,-8.981,1,0.0503,0.00262,0.000222,0.109,0.671,150.105,audio_features,spotify:track:4olpuh0cmdet4WJF403SpL,https://api.spotify.com/v1/tracks/4olpuh0cmdet4WJF403SpL,https://api.spotify.com/v1/audio-analysis/4olpuh0cmdet4WJF403SpL,127080,4
1802,klaxon of puzzlement,p.l.f.,4YkyvaQvqWi5j7iWFiBpRF,0.133,0.99,11,-4.762,1,0.201,1.35e-06,0.937,0.284,0.0372,160.476,audio_features,spotify:track:4YkyvaQvqWi5j7iWFiBpRF,https://api.spotify.com/v1/tracks/4YkyvaQvqWi5j7iWFiBpRF,https://api.spotify.com/v1/audio-analysis/4YkyvaQvqWi5j7iWFiBpRF,74838,4
1803,conversa pra boy dormir,d.f.c.,29NRiXZGRedKLsb158Wjsu,0.468,0.988,11,-5.415,0,0.111,0.000368,0.0,0.0889,0.371,102.115,audio_features,spotify:track:29NRiXZGRedKLsb158Wjsu,https://api.spotify.com/v1/tracks/29NRiXZGRedKLsb158Wjsu,https://api.spotify.com/v1/audio-analysis/29NRiXZGRedKLsb158Wjsu,69721,3
1804,morning stretch,timothy infinite,4BfOkMlyoev0VEN5ClXMby,0.705,0.501,11,-8.953,0,0.288,0.453,0.0393,0.284,0.542,166.33,audio_features,spotify:track:4BfOkMlyoev0VEN5ClXMby,https://api.spotify.com/v1/tracks/4BfOkMlyoev0VEN5ClXMby,https://api.spotify.com/v1/audio-analysis/4BfOkMlyoev0VEN5ClXMby,144078,4
1805,tonight,prdx,2JalVxjXGUYkkxfzCkUEYH,0.367,0.852,8,-3.328,1,0.0336,0.00352,0.0398,0.367,0.324,150.01,audio_features,spotify:track:2JalVxjXGUYkkxfzCkUEYH,https://api.spotify.com/v1/tracks/2JalVxjXGUYkkxfzCkUEYH,https://api.spotify.com/v1/audio-analysis/2JalVxjXGUYkkxfzCkUEYH,191200,4
1806,deborah - remastered,jon & vangelis,2GkWQgqVsgEuKbni70d0WW,0.17,0.24,1,-15.411,0,0.0334,0.429,0.0739,0.191,0.0646,168.37,audio_features,spotify:track:2GkWQgqVsgEuKbni70d0WW,https://api.spotify.com/v1/tracks/2GkWQgqVsgEuKbni70d0WW,https://api.spotify.com/v1/audio-analysis/2GkWQgqVsgEuKbni70d0WW,294907,3
1807,electric elephants,jay hardway,4O2gRMLAIQYHXe25wjeTFj,0.588,0.927,6,-1.78,0,0.064,0.00293,0.403,0.211,0.254,127.946,audio_features,spotify:track:4O2gRMLAIQYHXe25wjeTFj,https://api.spotify.com/v1/tracks/4O2gRMLAIQYHXe25wjeTFj,https://api.spotify.com/v1/audio-analysis/4O2gRMLAIQYHXe25wjeTFj,173087,4
1808,ugly,the exies,1NoE1pEKbjVDmwLvrMsoop,0.214,0.941,5,-2.983,0,0.0984,0.000441,0.0,0.0977,0.17,169.548,audio_features,spotify:track:1NoE1pEKbjVDmwLvrMsoop,https://api.spotify.com/v1/tracks/1NoE1pEKbjVDmwLvrMsoop,https://api.spotify.com/v1/audio-analysis/1NoE1pEKbjVDmwLvrMsoop,198360,4
1809,como dois e dois - versão remasterizada,roberto carlos,33jx3PQ5Np179YYCfJGHQ9,0.49,0.439,9,-8.476,1,0.0281,0.877,0.00156,0.207,0.702,84.197,audio_features,spotify:track:33jx3PQ5Np179YYCfJGHQ9,https://api.spotify.com/v1/tracks/33jx3PQ5Np179YYCfJGHQ9,https://api.spotify.com/v1/audio-analysis/33jx3PQ5Np179YYCfJGHQ9,203867,3
1810,daisychain,mike rowland,0zLFTMJaWi503prdTcXBTI,0.197,0.127,11,-17.921,0,0.0323,0.943,0.886,0.0842,0.0933,79.375,audio_features,spotify:track:0zLFTMJaWi503prdTcXBTI,https://api.spotify.com/v1/tracks/0zLFTMJaWi503prdTcXBTI,https://api.spotify.com/v1/audio-analysis/0zLFTMJaWi503prdTcXBTI,302893,4
1811,nie dla mnie litość,arkona,3PM1gGSwkq1Szoeb3BDRxU,0.298,0.798,11,-7.823,0,0.0618,0.000147,0.0593,0.0939,0.0443,129.898,audio_features,spotify:track:3PM1gGSwkq1Szoeb3BDRxU,https://api.spotify.com/v1/tracks/3PM1gGSwkq1Szoeb3BDRxU,https://api.spotify.com/v1/audio-analysis/3PM1gGSwkq1Szoeb3BDRxU,426461,4
1812,feed the addiction,ils,1nqUi4wKalk5jFoFfQET2n,0.583,0.893,1,-6.514,1,0.0438,0.000178,0.748,0.589,0.212,134.888,audio_features,spotify:track:1nqUi4wKalk5jFoFfQET2n,https://api.spotify.com/v1/tracks/1nqUi4wKalk5jFoFfQET2n,https://api.spotify.com/v1/audio-analysis/1nqUi4wKalk5jFoFfQET2n,278280,4
1813,bring me to life,evanescence,0COqiPhxzoWICwFCS4eZcp,0.331,0.943,4,-3.188,0,0.0698,0.00721,2.06e-06,0.242,0.296,94.612,audio_features,spotify:track:0COqiPhxzoWICwFCS4eZcp,https://api.spotify.com/v1/tracks/0COqiPhxzoWICwFCS4eZcp,https://api.spotify.com/v1/audio-analysis/0COqiPhxzoWICwFCS4eZcp,235893,4
1814,quintessence,darkthrone,0h2KyPkIISeMMkA2X0eXU5,0.156,0.737,7,-5.273,0,0.0512,0.00393,0.000185,0.122,0.275,134.091,audio_features,spotify:track:0h2KyPkIISeMMkA2X0eXU5,https://api.spotify.com/v1/tracks/0h2KyPkIISeMMkA2X0eXU5,https://api.spotify.com/v1/audio-analysis/0h2KyPkIISeMMkA2X0eXU5,456907,4
1815,mich hat ein engel geküsst,mickie krause,3Y7KSIZPu9YhYjgl5ACTPd,0.527,0.993,9,-2.68,1,0.273,0.109,0.0,0.961,0.546,133.135,audio_features,spotify:track:3Y7KSIZPu9YhYjgl5ACTPd,https://api.spotify.com/v1/tracks/3Y7KSIZPu9YhYjgl5ACTPd,https://api.spotify.com/v1/audio-analysis/3Y7KSIZPu9YhYjgl5ACTPd,227027,4
1816,boys will be bugs,cavetown,6suYoN4gFkanqOBn5yRnJC,0.486,0.528,1,-11.722,1,0.0463,0.00387,1.4e-05,0.106,0.452,178.519,audio_features,spotify:track:6suYoN4gFkanqOBn5yRnJC,https://api.spotify.com/v1/tracks/6suYoN4gFkanqOBn5yRnJC,https://api.spotify.com/v1/audio-analysis/6suYoN4gFkanqOBn5yRnJC,329050,4
1817,musiken är mitt liv (bo diddley),gustaf & viktor norén,7FT8ED0LMZjEPlYFtWTm35,0.55,0.807,9,-8.138,1,0.031,0.00963,0.000155,0.0895,0.531,109.961,audio_features,spotify:track:7FT8ED0LMZjEPlYFtWTm35,https://api.spotify.com/v1/tracks/7FT8ED0LMZjEPlYFtWTm35,https://api.spotify.com/v1/audio-analysis/7FT8ED0LMZjEPlYFtWTm35,195949,4
1818,karanfil,aşkın nur yengi,6zXNFaVOGBgJkOtcYyzSEI,0.54,0.207,7,-19.951,0,0.0793,0.517,0.0,0.138,0.203,155.933,audio_features,spotify:track:6zXNFaVOGBgJkOtcYyzSEI,https://api.spotify.com/v1/tracks/6zXNFaVOGBgJkOtcYyzSEI,https://api.spotify.com/v1/audio-analysis/6zXNFaVOGBgJkOtcYyzSEI,323600,4
1819,mala noche,riff,75PRxVF10tp2Szd2mdHyFq,0.522,0.857,4,-4.941,0,0.0308,0.000157,9.58e-05,0.354,0.538,96.177,audio_features,spotify:track:75PRxVF10tp2Szd2mdHyFq,https://api.spotify.com/v1/tracks/75PRxVF10tp2Szd2mdHyFq,https://api.spotify.com/v1/audio-analysis/75PRxVF10tp2Szd2mdHyFq,247253,4
1820,hélène,julien clerc,63e1dS5my2MxaxXgz9WGSc,0.833,0.458,6,-13.69,1,0.0513,0.173,1.56e-05,0.181,0.642,123.202,audio_features,spotify:track:63e1dS5my2MxaxXgz9WGSc,https://api.spotify.com/v1/tracks/63e1dS5my2MxaxXgz9WGSc,https://api.spotify.com/v1/audio-analysis/63e1dS5my2MxaxXgz9WGSc,222333,4
1821,吃虧的愛情,尤雅,0vAhDG8FmBCdGabuu2hyd3,0.744,0.433,11,-13.714,0,0.0315,0.363,0.0,0.153,0.759,90.583,audio_features,spotify:track:0vAhDG8FmBCdGabuu2hyd3,https://api.spotify.com/v1/tracks/0vAhDG8FmBCdGabuu2hyd3,https://api.spotify.com/v1/audio-analysis/0vAhDG8FmBCdGabuu2hyd3,218120,4
1822,freak,lfo,3v77leN3q7n1SzGBuSsjOr,0.672,0.964,11,-5.413,0,0.0698,0.00329,0.869,0.133,0.779,134.988,audio_features,spotify:track:3v77leN3q7n1SzGBuSsjOr,https://api.spotify.com/v1/tracks/3v77leN3q7n1SzGBuSsjOr,https://api.spotify.com/v1/audio-analysis/3v77leN3q7n1SzGBuSsjOr,303547,4
1823,finding it so hard,archive,6Y43X2EwtS8CZlDH1xtBdo,0.332,0.737,5,-8.767,0,0.0504,0.000815,0.0753,0.134,0.114,154.014,audio_features,spotify:track:6Y43X2EwtS8CZlDH1xtBdo,https://api.spotify.com/v1/tracks/6Y43X2EwtS8CZlDH1xtBdo,https://api.spotify.com/v1/audio-analysis/6Y43X2EwtS8CZlDH1xtBdo,933267,4
1824,life in a day - remastered 2002,simple minds,5lLdtaNGsE7fVe3YdJvmF3,0.373,0.849,2,-6.352,1,0.0375,0.288,0.00198,0.0955,0.728,114.792,audio_features,spotify:track:5lLdtaNGsE7fVe3YdJvmF3,https://api.spotify.com/v1/tracks/5lLdtaNGsE7fVe3YdJvmF3,https://api.spotify.com/v1/audio-analysis/5lLdtaNGsE7fVe3YdJvmF3,245707,4
1825,走れ!bicycle,nogizaka46,6n0ifRFvMfKuDIi6OXmmtQ,0.511,0.937,2,-3.105,1,0.0677,0.0814,0.0,0.247,0.569,165.058,audio_features,spotify:track:6n0ifRFvMfKuDIi6OXmmtQ,https://api.spotify.com/v1/tracks/6n0ifRFvMfKuDIi6OXmmtQ,https://api.spotify.com/v1/audio-analysis/6n0ifRFvMfKuDIi6OXmmtQ,222267,4
1826,night flight,perfume,0avzpSgESx7sjlxFDr98iv,0.614,0.97,0,-1.372,0,0.0404,0.00821,3.24e-05,0.144,0.827,145.01,audio_features,spotify:track:0avzpSgESx7sjlxFDr98iv,https://api.spotify.com/v1/tracks/0avzpSgESx7sjlxFDr98iv,https://api.spotify.com/v1/audio-analysis/0avzpSgESx7sjlxFDr98iv,321280,4
1827,how do you dress for the rain?,sam macpherson,42ZSEXG0TtHAHbWOho7GDS,0.605,0.311,10,-12.105,1,0.0813,0.787,4.86e-05,0.113,0.165,149.794,audio_features,spotify:track:42ZSEXG0TtHAHbWOho7GDS,https://api.spotify.com/v1/tracks/42ZSEXG0TtHAHbWOho7GDS,https://api.spotify.com/v1/audio-analysis/42ZSEXG0TtHAHbWOho7GDS,160533,4
1828,いとぐち,rei harakami,2A1qjaX1EtgiHXrJuURZ19,0.558,0.797,5,-12.499,1,0.0675,0.003,0.89,0.0925,0.117,119.996,audio_features,spotify:track:2A1qjaX1EtgiHXrJuURZ19,https://api.spotify.com/v1/tracks/2A1qjaX1EtgiHXrJuURZ19,https://api.spotify.com/v1/audio-analysis/2A1qjaX1EtgiHXrJuURZ19,267040,3
1829,frühlingsbach,pontiver bogross,5q3d5I3rMvfKAuyDvmBwwe,0.348,0.238,3,-21.222,1,0.0436,0.989,0.899,0.108,0.247,127.367,audio_features,spotify:track:5q3d5I3rMvfKAuyDvmBwwe,https://api.spotify.com/v1/tracks/5q3d5I3rMvfKAuyDvmBwwe,https://api.spotify.com/v1/audio-analysis/5q3d5I3rMvfKAuyDvmBwwe,171084,4
1830,at midnight,george winston,5mBOYaRSuBwqAuBnum20uf,0.447,0.0116,1,-17.824,1,0.0675,0.986,0.895,0.186,0.0992,112.083,audio_features,spotify:track:5mBOYaRSuBwqAuBnum20uf,https://api.spotify.com/v1/tracks/5mBOYaRSuBwqAuBnum20uf,https://api.spotify.com/v1/audio-analysis/5mBOYaRSuBwqAuBnum20uf,261227,3
1831,usain boo,kodak black,4N20NYwhJRArlzEhdCKXka,0.782,0.669,1,-4.58,1,0.213,0.0733,0.0,0.111,0.598,143.992,audio_features,spotify:track:4N20NYwhJRArlzEhdCKXka,https://api.spotify.com/v1/tracks/4N20NYwhJRArlzEhdCKXka,https://api.spotify.com/v1/audio-analysis/4N20NYwhJRArlzEhdCKXka,186678,4
1832,los muchachos peronistas,hugo del carril,4DDmTL1J7QQVOs2q8MmjQW,0.685,0.435,5,-5.154,0,0.0498,0.912,0.918,0.125,0.754,119.901,audio_features,spotify:track:4DDmTL1J7QQVOs2q8MmjQW,https://api.spotify.com/v1/tracks/4DDmTL1J7QQVOs2q8MmjQW,https://api.spotify.com/v1/audio-analysis/4DDmTL1J7QQVOs2q8MmjQW,149047,4
1833,pobeda budet za nami,zhanna bichevskaya,2nnPeoDFZh7RkNE7mPX0Xu,0.409,0.699,8,-4.151,0,0.0426,0.151,0.0,0.154,0.779,123.062,audio_features,spotify:track:2nnPeoDFZh7RkNE7mPX0Xu,https://api.spotify.com/v1/tracks/2nnPeoDFZh7RkNE7mPX0Xu,https://api.spotify.com/v1/audio-analysis/2nnPeoDFZh7RkNE7mPX0Xu,226442,4
1834,tongue & cheek,ethanol blend,0pWtV9eA5dpZtGxf3AtMZN,0.444,0.644,3,-9.469,1,0.0332,0.00405,0.0477,0.103,0.806,157.423,audio_features,spotify:track:0pWtV9eA5dpZtGxf3AtMZN,https://api.spotify.com/v1/tracks/0pWtV9eA5dpZtGxf3AtMZN,https://api.spotify.com/v1/audio-analysis/0pWtV9eA5dpZtGxf3AtMZN,198485,4
1835,"thunderstorm for relaxing sleep, pt. 47",sleepy times,4bVJHJ4CDyqrWlcTulUsmj,0.0627,0.427,1,-33.081,1,0.0753,0.00139,0.888,0.594,0.0303,58.295,audio_features,spotify:track:4bVJHJ4CDyqrWlcTulUsmj,https://api.spotify.com/v1/tracks/4bVJHJ4CDyqrWlcTulUsmj,https://api.spotify.com/v1/audio-analysis/4bVJHJ4CDyqrWlcTulUsmj,199613,4
1836,todo empezó,eddie santiago,3cL9ePuG6NGlmUmXEbOfpG,0.486,0.818,7,-7.497,1,0.0378,0.528,0.000791,0.189,0.894,85.792,audio_features,spotify:track:3cL9ePuG6NGlmUmXEbOfpG,https://api.spotify.com/v1/tracks/3cL9ePuG6NGlmUmXEbOfpG,https://api.spotify.com/v1/audio-analysis/3cL9ePuG6NGlmUmXEbOfpG,295333,4
1837,eski sevgilim - live,tan taşçı,7HAfvMEv1LYKgElxt1RSOF,0.641,0.496,2,-8.07,0,0.0438,0.698,0.0,0.897,0.391,138.033,audio_features,spotify:track:7HAfvMEv1LYKgElxt1RSOF,https://api.spotify.com/v1/tracks/7HAfvMEv1LYKgElxt1RSOF,https://api.spotify.com/v1/audio-analysis/7HAfvMEv1LYKgElxt1RSOF,245287,4
1838,black horse and the cherry tree,kt tunstall,0qAMjeQFyd1qD0LDiV8gWp,0.748,0.786,4,-7.788,0,0.0641,0.328,0.0,0.34,0.917,104.833,audio_features,spotify:track:0qAMjeQFyd1qD0LDiV8gWp,https://api.spotify.com/v1/tracks/0qAMjeQFyd1qD0LDiV8gWp,https://api.spotify.com/v1/audio-analysis/0qAMjeQFyd1qD0LDiV8gWp,172373,4
1839,oye como va,santana,5u6y4u5EgDv0peILf60H5t,0.736,0.379,7,-13.208,1,0.0539,0.301,0.345,0.104,0.948,128.399,audio_features,spotify:track:5u6y4u5EgDv0peILf60H5t,https://api.spotify.com/v1/tracks/5u6y4u5EgDv0peILf60H5t,https://api.spotify.com/v1/audio-analysis/5u6y4u5EgDv0peILf60H5t,256933,4
1840,they sing sagas of my death,crows in the rain,0NggnKLa7YMlISb2Ywq5FO,0.135,0.462,9,-10.897,0,0.0367,0.0162,0.916,0.19,0.0505,77.291,audio_features,spotify:track:0NggnKLa7YMlISb2Ywq5FO,https://api.spotify.com/v1/tracks/0NggnKLa7YMlISb2Ywq5FO,https://api.spotify.com/v1/audio-analysis/0NggnKLa7YMlISb2Ywq5FO,560093,4
1841,me olha nos olhos,sorriso maroto,3GZJc4YW0uIL9OA5kevKKu,0.424,0.622,2,-7.172,1,0.0473,0.653,0.0,0.689,0.571,152.652,audio_features,spotify:track:3GZJc4YW0uIL9OA5kevKKu,https://api.spotify.com/v1/tracks/3GZJc4YW0uIL9OA5kevKKu,https://api.spotify.com/v1/audio-analysis/3GZJc4YW0uIL9OA5kevKKu,401026,4
1842,carmelina,merengues dorados,0jbWzbyfQ6X45AvzgNfOYj,0.639,0.694,5,-10.084,1,0.0487,0.027,0.0,0.141,0.623,102.699,audio_features,spotify:track:0jbWzbyfQ6X45AvzgNfOYj,https://api.spotify.com/v1/tracks/0jbWzbyfQ6X45AvzgNfOYj,https://api.spotify.com/v1/audio-analysis/0jbWzbyfQ6X45AvzgNfOYj,243000,4
1843,near or far,us the duo,2O7FC4XbIrJ6Ib8bsq0FYC,0.515,0.317,9,-10.286,1,0.0283,0.816,0.0,0.0973,0.512,79.91,audio_features,spotify:track:2O7FC4XbIrJ6Ib8bsq0FYC,https://api.spotify.com/v1/tracks/2O7FC4XbIrJ6Ib8bsq0FYC,https://api.spotify.com/v1/audio-analysis/2O7FC4XbIrJ6Ib8bsq0FYC,219307,4
1844,yeah yeah - d ramirez vocal club mix,bodyrox,3ysPRCYrgKC1i4o02VYDy6,0.672,0.623,0,-9.008,1,0.161,0.016,0.0137,0.135,0.454,126.214,audio_features,spotify:track:3ysPRCYrgKC1i4o02VYDy6,https://api.spotify.com/v1/tracks/3ysPRCYrgKC1i4o02VYDy6,https://api.spotify.com/v1/audio-analysis/3ysPRCYrgKC1i4o02VYDy6,498280,4
1845,any way you want it / lovin' touchin' squeezin' (glee cast version),glee cast,7cHROTw8JRjEaO3hDf1GZN,0.463,0.839,9,-3.084,1,0.0361,0.00416,0.0,0.442,0.614,145.935,audio_features,spotify:track:7cHROTw8JRjEaO3hDf1GZN,https://api.spotify.com/v1/tracks/7cHROTw8JRjEaO3hDf1GZN,https://api.spotify.com/v1/audio-analysis/7cHROTw8JRjEaO3hDf1GZN,187413,4
1846,electric feel,mgmt,3FtYbEfBqAlGO46NUDQSAt,0.763,0.803,1,-3.713,1,0.0351,0.0709,0.285,0.348,0.561,103.04,audio_features,spotify:track:3FtYbEfBqAlGO46NUDQSAt,https://api.spotify.com/v1/tracks/3FtYbEfBqAlGO46NUDQSAt,https://api.spotify.com/v1/audio-analysis/3FtYbEfBqAlGO46NUDQSAt,229640,3
1847,segura na minha mão,jefferson & suellen,0zGnDcTwcR85dMKmhftA0C,0.384,0.502,7,-6.905,1,0.0321,0.486,0.0,0.511,0.147,130.042,audio_features,spotify:track:0zGnDcTwcR85dMKmhftA0C,https://api.spotify.com/v1/tracks/0zGnDcTwcR85dMKmhftA0C,https://api.spotify.com/v1/audio-analysis/0zGnDcTwcR85dMKmhftA0C,391895,4
1848,il pleut..,caillou,0Rhm96c6Pe7mso2XFKxpZi,0.901,0.253,11,-12.258,1,0.249,0.723,0.0113,0.378,0.872,126.238,audio_features,spotify:track:0Rhm96c6Pe7mso2XFKxpZi,https://api.spotify.com/v1/tracks/0Rhm96c6Pe7mso2XFKxpZi,https://api.spotify.com/v1/audio-analysis/0Rhm96c6Pe7mso2XFKxpZi,77800,4
1849,love is all around,toini & the tomcats,0zDGnnzRirZghHoaeqLinB,0.597,0.703,2,-3.577,1,0.0335,0.332,0.0,0.121,0.646,121.572,audio_features,spotify:track:0zDGnnzRirZghHoaeqLinB,https://api.spotify.com/v1/tracks/0zDGnnzRirZghHoaeqLinB,https://api.spotify.com/v1/audio-analysis/0zDGnnzRirZghHoaeqLinB,139880,4
1850,mama africa,bracket,5fobKrmWA5owgI5u8EcXSs,0.843,0.924,8,-2.91,0,0.285,0.288,0.0,0.112,0.778,127.036,audio_features,spotify:track:5fobKrmWA5owgI5u8EcXSs,https://api.spotify.com/v1/tracks/5fobKrmWA5owgI5u8EcXSs,https://api.spotify.com/v1/audio-analysis/5fobKrmWA5owgI5u8EcXSs,201828,4
1851,beautiful monster,stayc,56s2s5e8WuBsWVKnmz6J9L,0.594,0.647,6,-4.347,1,0.0834,0.121,0.0,0.352,0.511,82.321,audio_features,spotify:track:56s2s5e8WuBsWVKnmz6J9L,https://api.spotify.com/v1/tracks/56s2s5e8WuBsWVKnmz6J9L,https://api.spotify.com/v1/audio-analysis/56s2s5e8WuBsWVKnmz6J9L,180001,4
1852,the girl from west virginia,doyle lawson & quicksilver,2nJj1BlJYBSiDOHHfwXEJc,0.64,0.535,11,-10.938,1,0.0295,0.375,0.00135,0.0956,0.939,110.342,audio_features,spotify:track:2nJj1BlJYBSiDOHHfwXEJc,https://api.spotify.com/v1/tracks/2nJj1BlJYBSiDOHHfwXEJc,https://api.spotify.com/v1/audio-analysis/2nJj1BlJYBSiDOHHfwXEJc,176267,4
1853,time,arca,3XdXixlx3MoVzfL7pu9hx6,0.548,0.322,3,-13.198,0,0.0266,0.8,0.301,0.0867,0.374,105.947,audio_features,spotify:track:3XdXixlx3MoVzfL7pu9hx6,https://api.spotify.com/v1/tracks/3XdXixlx3MoVzfL7pu9hx6,https://api.spotify.com/v1/audio-analysis/3XdXixlx3MoVzfL7pu9hx6,165789,4
1854,good looking,suki waterhouse,0j3mqDTK4Z6lvrLzFCUUz6,0.364,0.554,4,-9.076,1,0.0301,0.077,0.000297,0.125,0.257,150.079,audio_features,spotify:track:0j3mqDTK4Z6lvrLzFCUUz6,https://api.spotify.com/v1/tracks/0j3mqDTK4Z6lvrLzFCUUz6,https://api.spotify.com/v1/audio-analysis/0j3mqDTK4Z6lvrLzFCUUz6,214800,3
1855,it feels alright,black lips,31hueWsGBgEEYa31ydw6lD,0.333,0.768,2,-7.626,1,0.109,0.00468,1.45e-05,0.163,0.842,151.522,audio_features,spotify:track:31hueWsGBgEEYa31ydw6lD,https://api.spotify.com/v1/tracks/31hueWsGBgEEYa31ydw6lD,https://api.spotify.com/v1/audio-analysis/31hueWsGBgEEYa31ydw6lD,169360,4
1856,"chue chuá, as águas vão rolar/ fui passear no norte/ moema morenou",grupo pagode;churrasco,51tHTkSq6fVNirCiapDLRl,0.527,0.961,4,-3.902,1,0.1,0.583,0.0,0.156,0.872,123.397,audio_features,spotify:track:51tHTkSq6fVNirCiapDLRl,https://api.spotify.com/v1/tracks/51tHTkSq6fVNirCiapDLRl,https://api.spotify.com/v1/audio-analysis/51tHTkSq6fVNirCiapDLRl,122973,4
1857,"mira, royal detective (theme song)","mira, royal detective - cast",2NtCTYGd5vLrmkY15hEw5U,0.513,0.781,5,-7.231,0,0.535,0.133,0.0,0.179,0.759,187.448,audio_features,spotify:track:2NtCTYGd5vLrmkY15hEw5U,https://api.spotify.com/v1/tracks/2NtCTYGd5vLrmkY15hEw5U,https://api.spotify.com/v1/audio-analysis/2NtCTYGd5vLrmkY15hEw5U,52711,3
1858,cloud connected,in flames,7fw1s9GkS288i2HQxMMlas,0.479,0.908,0,-5.466,0,0.0452,5.45e-06,0.856,0.0932,0.313,95.088,audio_features,spotify:track:7fw1s9GkS288i2HQxMMlas,https://api.spotify.com/v1/tracks/7fw1s9GkS288i2HQxMMlas,https://api.spotify.com/v1/audio-analysis/7fw1s9GkS288i2HQxMMlas,220707,4
1859,blood moon,carufo,65ip2ya2ftUbZHZrfCWuVt,0.14,0.0121,7,-29.42,1,0.045,0.975,0.961,0.105,0.0392,142.641,audio_features,spotify:track:65ip2ya2ftUbZHZrfCWuVt,https://api.spotify.com/v1/tracks/65ip2ya2ftUbZHZrfCWuVt,https://api.spotify.com/v1/audio-analysis/65ip2ya2ftUbZHZrfCWuVt,233121,1
1860,nothing owed,bonobo,6VhlABJh5uaZOpyyi5wute,0.641,0.414,11,-11.95,0,0.0432,0.362,0.833,0.25,0.269,90.007,audio_features,spotify:track:6VhlABJh5uaZOpyyi5wute,https://api.spotify.com/v1/tracks/6VhlABJh5uaZOpyyi5wute,https://api.spotify.com/v1/audio-analysis/6VhlABJh5uaZOpyyi5wute,376533,4
1861,midnight train to georgia,gladys knight & the pips,7MF7QAodbGzNYav5ZfIhAY,0.595,0.379,10,-12.058,0,0.0454,0.271,2.81e-05,0.1,0.448,92.006,audio_features,spotify:track:7MF7QAodbGzNYav5ZfIhAY,https://api.spotify.com/v1/tracks/7MF7QAodbGzNYav5ZfIhAY,https://api.spotify.com/v1/audio-analysis/7MF7QAodbGzNYav5ZfIhAY,279333,4
1862,odkrycie mirabel,germaine franco,0SRlIQjLoCCr8TXpZbB3ar,0.129,0.295,1,-14.716,1,0.0493,0.608,0.896,0.0476,0.0433,76.947,audio_features,spotify:track:0SRlIQjLoCCr8TXpZbB3ar,https://api.spotify.com/v1/tracks/0SRlIQjLoCCr8TXpZbB3ar,https://api.spotify.com/v1/audio-analysis/0SRlIQjLoCCr8TXpZbB3ar,176493,3
1863,and your bird can sing - remastered 2009,the beatles,4KRgqwb4kvBuTz1utbYxfb,0.555,0.65,4,-6.936,1,0.0282,0.0067,0.0491,0.236,0.966,132.59,audio_features,spotify:track:4KRgqwb4kvBuTz1utbYxfb,https://api.spotify.com/v1/tracks/4KRgqwb4kvBuTz1utbYxfb,https://api.spotify.com/v1/audio-analysis/4KRgqwb4kvBuTz1utbYxfb,120493,4
1864,rosé for breakfast,piña pink,7cO2sDDjsSG6altNBcy8h6,0.726,0.213,10,-15.004,1,0.0489,0.973,0.909,0.683,0.14,79.027,audio_features,spotify:track:7cO2sDDjsSG6altNBcy8h6,https://api.spotify.com/v1/tracks/7cO2sDDjsSG6altNBcy8h6,https://api.spotify.com/v1/audio-analysis/7cO2sDDjsSG6altNBcy8h6,164810,4
